0,0.2992011619462598
10,0.29662592309651153
20,0.29439687267312026
30,0.2944952023362543
40,0.2960115157173982
50,0.29447013341419065
60,0.2919529576536514
70,0.28942737204671487
80,0.2906071605857537
90,0.29257464349376167
100,0.2973806316419699
110,0.30084309186637614
120,0.30255754475703306
130,0.30483144982130783
140,0.3080448001985608
150,0.31300686941443273
160,0.31644459535406533
170,0.32001951978396165
180,0.3238663782344623
190,0.32690902857444265
200,0.32980933020005737
210,0.3327119118689714
220,0.3341023072046372
230,0.33694693389821295
240,0.3424801946229187
250,0.3466224264080318
260,0.3484559903256457
270,0.351625338226028
280,0.3529256146903211
290,0.3537975119749134
300,0.3522470787975634
310,0.34941264975419833
320,0.34530734299290766
330,0.3408700033336366
340,0.33682786223103495
350,0.33241130422677023
360,0.3276672891378778
370,0.3211526779386459
380,0.3161656211780493
390,0.31290226136116606
400,0.30832474162386486
410,0.30463955722257846
420,0.3019179976430325
430,0.2987385194362534
440,0.29609458701086727
450,0.2937192412375719
460,0.29274189609417023
470,0.29142389277575054
480,0.28954577851305074
490,0.2878779298892712
500,0.2859529471590322
510,0.28499738137891284
520,0.2840461166097599
530,0.28289887349170484
540,0.2809618566898711
550,0.2792875392679683
560,0.2782017842292286
570,0.27609548071690676
580,0.27287259625707544
590,0.2673412950493377
600,0.2613514930590237
610,0.2560284080201245
620,0.25113926317653545
630,0.2461305893855474
640,0.24052271355414115
650,0.23537559307199823
660,0.23032383454058264
670,0.2253839838252055
680,0.22000638548513216
690,0.21654271424121976
700,0.21389076088700673
710,0.2111291134074306
720,0.20798567531403372
730,0.20381474748097303
740,0.2000792790419653
750,0.19789892191811434
760,0.19588535615116545
770,0.19399953241212092
780,0.1929397704322935
790,0.19187677329360578
800,0.18939553397695016
810,0.18662183156551476
820,0.18444967949889784
830,0.18217234262125973
840,0.18010434756794538
850,0.17772919184167968
860,0.17496976157326916
870,0.17184162895927674
880,0.16919718241906764
890,0.1677966541104729
900,0.16678595603493315
910,0.16567995604546626
920,0.164599762312768
930,0.16356536037270564
940,0.16253273944575877
950,0.16082515243822318
960,0.15981257170507918
970,0.15969143758264331
